2025-06-25 17:00:31,376 - WARNING - Could not connect to Arduino
2025-06-25 17:00:32,137 - INFO - Frame processed in 149.39ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,196 - INFO - Frame processed in 38.60ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,247 - INFO - Frame processed in 39.47ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,299 - INFO - Frame processed in 41.61ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,360 - INFO - Frame processed in 37.18ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,417 - INFO - Frame processed in 43.82ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,477 - INFO - Frame processed in 37.54ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,527 - INFO - Frame processed in 39.02ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,576 - INFO - Frame processed in 38.58ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,626 - INFO - Frame processed in 39.01ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,680 - INFO - Frame processed in 43.46ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,748 - INFO - Frame processed in 46.99ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,807 - INFO - Frame processed in 40.94ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,858 - INFO - Frame processed in 40.94ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,913 - INFO - Frame processed in 44.48ms, Faces detected: 0, Best name: None
2025-06-25 17:13:40,976 - INFO - Frame processed in 41.16ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,031 - INFO - Frame processed in 44.52ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,099 - INFO - Frame processed in 46.55ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,164 - INFO - Frame processed in 43.97ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,229 - INFO - Frame processed in 44.16ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,295 - INFO - Frame processed in 44.59ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,362 - INFO - Frame processed in 44.51ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,421 - INFO - Frame processed in 37.24ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,476 - INFO - Frame processed in 42.46ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,547 - INFO - Frame processed in 47.32ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,607 - INFO - Frame processed in 43.10ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,678 - INFO - Frame processed in 47.68ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,748 - INFO - Frame processed in 51.04ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,810 - INFO - Frame processed in 47.19ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,869 - INFO - Frame processed in 40.63ms, Faces detected: 0, Best name: None
2025-06-25 17:13:41,942 - INFO - Frame processed in 48.44ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,002 - INFO - Frame processed in 44.50ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,070 - INFO - Frame processed in 47.62ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,130 - INFO - Frame processed in 43.12ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,201 - INFO - Frame processed in 48.41ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,268 - INFO - Frame processed in 49.76ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,332 - INFO - Frame processed in 47.85ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,404 - INFO - Frame processed in 54.05ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,460 - INFO - Frame processed in 44.56ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,525 - INFO - Frame processed in 43.45ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,593 - INFO - Frame processed in 45.57ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,660 - INFO - Frame processed in 47.09ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,729 - INFO - Frame processed in 48.90ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,788 - INFO - Frame processed in 42.60ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,852 - INFO - Frame processed in 41.47ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,919 - INFO - Frame processed in 43.02ms, Faces detected: 0, Best name: None
2025-06-25 17:13:42,990 - INFO - Frame processed in 48.09ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,049 - INFO - Frame processed in 42.45ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,119 - INFO - Frame processed in 46.64ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,182 - INFO - Frame processed in 43.78ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,250 - INFO - Frame processed in 45.74ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,311 - INFO - Frame processed in 41.96ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,377 - INFO - Frame processed in 41.50ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,449 - INFO - Frame processed in 48.64ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,508 - INFO - Frame processed in 43.06ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,575 - INFO - Frame processed in 43.27ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,646 - INFO - Frame processed in 48.94ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,707 - INFO - Frame processed in 43.62ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,773 - INFO - Frame processed in 44.24ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,838 - INFO - Frame processed in 43.61ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,903 - INFO - Frame processed in 43.95ms, Faces detected: 0, Best name: None
2025-06-25 17:13:43,969 - INFO - Frame processed in 43.69ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,040 - INFO - Frame processed in 49.35ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,102 - INFO - Frame processed in 45.70ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,163 - INFO - Frame processed in 39.70ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,214 - INFO - Frame processed in 40.80ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,286 - INFO - Frame processed in 46.20ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,355 - INFO - Frame processed in 50.03ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,414 - INFO - Frame processed in 43.04ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,479 - INFO - Frame processed in 42.82ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,551 - INFO - Frame processed in 50.33ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,617 - INFO - Frame processed in 49.95ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,682 - INFO - Frame processed in 47.45ms, Faces detected: 1, Best name: None
2025-06-25 17:13:44,743 - INFO - Frame processed in 42.68ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,814 - INFO - Frame processed in 47.01ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,881 - INFO - Frame processed in 47.98ms, Faces detected: 0, Best name: None
2025-06-25 17:13:44,942 - INFO - Frame processed in 42.32ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,021 - INFO - Frame processed in 54.51ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,072 - INFO - Frame processed in 39.64ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,125 - INFO - Frame processed in 43.06ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,194 - INFO - Frame processed in 46.36ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,257 - INFO - Frame processed in 43.12ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,324 - INFO - Frame processed in 43.63ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,391 - INFO - Frame processed in 44.68ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,458 - INFO - Frame processed in 44.23ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,522 - INFO - Frame processed in 42.92ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,595 - INFO - Frame processed in 50.24ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,650 - INFO - Frame processed in 39.74ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,709 - INFO - Frame processed in 48.81ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,773 - INFO - Frame processed in 47.43ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,839 - INFO - Frame processed in 46.88ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,905 - INFO - Frame processed in 46.27ms, Faces detected: 0, Best name: None
2025-06-25 17:13:45,965 - INFO - Frame processed in 41.81ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,036 - INFO - Frame processed in 47.67ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,095 - INFO - Frame processed in 41.72ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,162 - INFO - Frame processed in 42.57ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,230 - INFO - Frame processed in 44.87ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,296 - INFO - Frame processed in 45.18ms, Faces detected: 1, Best name: None
2025-06-25 17:13:46,363 - INFO - Frame processed in 45.86ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,428 - INFO - Frame processed in 45.07ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,492 - INFO - Frame processed in 42.74ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,559 - INFO - Frame processed in 43.71ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,622 - INFO - Frame processed in 41.72ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,688 - INFO - Frame processed in 42.68ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,761 - INFO - Frame processed in 49.49ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,823 - INFO - Frame processed in 46.08ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,888 - INFO - Frame processed in 46.18ms, Faces detected: 0, Best name: None
2025-06-25 17:13:46,955 - INFO - Frame processed in 47.09ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,012 - INFO - Frame processed in 38.71ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,069 - INFO - Frame processed in 46.22ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,140 - INFO - Frame processed in 50.65ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,205 - INFO - Frame processed in 50.66ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,276 - INFO - Frame processed in 55.31ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,339 - INFO - Frame processed in 52.47ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,402 - INFO - Frame processed in 50.06ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,463 - INFO - Frame processed in 45.92ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,529 - INFO - Frame processed in 45.26ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,603 - INFO - Frame processed in 51.70ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,658 - INFO - Frame processed in 41.34ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,724 - INFO - Frame processed in 41.32ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,790 - INFO - Frame processed in 42.28ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,857 - INFO - Frame processed in 43.45ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,919 - INFO - Frame processed in 39.77ms, Faces detected: 0, Best name: None
2025-06-25 17:13:47,987 - INFO - Frame processed in 42.91ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,053 - INFO - Frame processed in 43.12ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,118 - INFO - Frame processed in 41.96ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,186 - INFO - Frame processed in 44.42ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,253 - INFO - Frame processed in 44.71ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,325 - INFO - Frame processed in 51.07ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,383 - INFO - Frame processed in 43.15ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,453 - INFO - Frame processed in 46.07ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,514 - INFO - Frame processed in 41.76ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,584 - INFO - Frame processed in 45.98ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,650 - INFO - Frame processed in 46.05ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,717 - INFO - Frame processed in 47.90ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,778 - INFO - Frame processed in 44.68ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,846 - INFO - Frame processed in 47.38ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,911 - INFO - Frame processed in 46.60ms, Faces detected: 0, Best name: None
2025-06-25 17:13:48,974 - INFO - Frame processed in 43.60ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,036 - INFO - Frame processed in 40.15ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,112 - INFO - Frame processed in 50.76ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,175 - INFO - Frame processed in 48.12ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,237 - INFO - Frame processed in 45.66ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,302 - INFO - Frame processed in 44.31ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,374 - INFO - Frame processed in 51.37ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,434 - INFO - Frame processed in 45.63ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,498 - INFO - Frame processed in 43.99ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,564 - INFO - Frame processed in 43.64ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,634 - INFO - Frame processed in 48.30ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,698 - INFO - Frame processed in 46.41ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,765 - INFO - Frame processed in 47.54ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,829 - INFO - Frame processed in 44.69ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,894 - INFO - Frame processed in 44.02ms, Faces detected: 0, Best name: None
2025-06-25 17:13:49,970 - INFO - Frame processed in 53.00ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,029 - INFO - Frame processed in 44.82ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,102 - INFO - Frame processed in 51.42ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,161 - INFO - Frame processed in 44.49ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,227 - INFO - Frame processed in 45.55ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,291 - INFO - Frame processed in 43.91ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,356 - INFO - Frame processed in 42.29ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,424 - INFO - Frame processed in 44.80ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,494 - INFO - Frame processed in 48.29ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,557 - INFO - Frame processed in 45.11ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,621 - INFO - Frame processed in 44.05ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,688 - INFO - Frame processed in 45.85ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,753 - INFO - Frame processed in 44.89ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,821 - INFO - Frame processed in 46.14ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,890 - INFO - Frame processed in 49.34ms, Faces detected: 0, Best name: None
2025-06-25 17:13:50,952 - INFO - Frame processed in 45.64ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,011 - INFO - Frame processed in 39.39ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,068 - INFO - Frame processed in 46.09ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,133 - INFO - Frame processed in 45.90ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,204 - INFO - Frame processed in 50.72ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,263 - INFO - Frame processed in 45.26ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,327 - INFO - Frame processed in 43.77ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,397 - INFO - Frame processed in 48.62ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,466 - INFO - Frame processed in 51.61ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,532 - INFO - Frame processed in 51.47ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,597 - INFO - Frame processed in 51.18ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,662 - INFO - Frame processed in 49.62ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,726 - INFO - Frame processed in 47.58ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,790 - INFO - Frame processed in 46.77ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,857 - INFO - Frame processed in 48.38ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,917 - INFO - Frame processed in 42.82ms, Faces detected: 0, Best name: None
2025-06-25 17:13:51,987 - INFO - Frame processed in 48.08ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,046 - INFO - Frame processed in 41.64ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,115 - INFO - Frame processed in 45.01ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,183 - INFO - Frame processed in 47.09ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,244 - INFO - Frame processed in 42.11ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,312 - INFO - Frame processed in 43.86ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,381 - INFO - Frame processed in 48.22ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,445 - INFO - Frame processed in 46.60ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,508 - INFO - Frame processed in 43.89ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,577 - INFO - Frame processed in 47.05ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,649 - INFO - Frame processed in 51.58ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,710 - INFO - Frame processed in 48.17ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,777 - INFO - Frame processed in 49.00ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,841 - INFO - Frame processed in 47.30ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,905 - INFO - Frame processed in 45.25ms, Faces detected: 0, Best name: None
2025-06-25 17:13:52,971 - INFO - Frame processed in 45.71ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,040 - INFO - Frame processed in 48.92ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,100 - INFO - Frame processed in 43.11ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,165 - INFO - Frame processed in 41.95ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,241 - INFO - Frame processed in 52.53ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,303 - INFO - Frame processed in 47.80ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,371 - INFO - Frame processed in 50.52ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,436 - INFO - Frame processed in 49.92ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,501 - INFO - Frame processed in 49.67ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,566 - INFO - Frame processed in 49.76ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,633 - INFO - Frame processed in 50.96ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,700 - INFO - Frame processed in 52.10ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,761 - INFO - Frame processed in 47.94ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,833 - INFO - Frame processed in 54.34ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,896 - INFO - Frame processed in 51.78ms, Faces detected: 0, Best name: None
2025-06-25 17:13:53,960 - INFO - Frame processed in 50.10ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,026 - INFO - Frame processed in 50.08ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,090 - INFO - Frame processed in 48.77ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,154 - INFO - Frame processed in 48.26ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,219 - INFO - Frame processed in 48.11ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,285 - INFO - Frame processed in 48.18ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,351 - INFO - Frame processed in 48.82ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,414 - INFO - Frame processed in 46.78ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,480 - INFO - Frame processed in 46.70ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,548 - INFO - Frame processed in 50.49ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,614 - INFO - Frame processed in 50.92ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,677 - INFO - Frame processed in 48.12ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,743 - INFO - Frame processed in 48.98ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,808 - INFO - Frame processed in 48.75ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,873 - INFO - Frame processed in 48.02ms, Faces detected: 0, Best name: None
2025-06-25 17:13:54,937 - INFO - Frame processed in 46.10ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,008 - INFO - Frame processed in 51.76ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,069 - INFO - Frame processed in 46.88ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,134 - INFO - Frame processed in 45.85ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,201 - INFO - Frame processed in 48.38ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,267 - INFO - Frame processed in 48.79ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,334 - INFO - Frame processed in 49.61ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,399 - INFO - Frame processed in 49.49ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,466 - INFO - Frame processed in 50.48ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,534 - INFO - Frame processed in 52.40ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,599 - INFO - Frame processed in 51.72ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,661 - INFO - Frame processed in 49.24ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,729 - INFO - Frame processed in 51.24ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,797 - INFO - Frame processed in 53.70ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,860 - INFO - Frame processed in 50.65ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,926 - INFO - Frame processed in 51.08ms, Faces detected: 0, Best name: None
2025-06-25 17:13:55,988 - INFO - Frame processed in 47.45ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,059 - INFO - Frame processed in 52.49ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,119 - INFO - Frame processed in 48.07ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,186 - INFO - Frame processed in 48.72ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,251 - INFO - Frame processed in 47.87ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,318 - INFO - Frame processed in 49.61ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,382 - INFO - Frame processed in 48.06ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,452 - INFO - Frame processed in 51.22ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,516 - INFO - Frame processed in 49.27ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,582 - INFO - Frame processed in 48.77ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,648 - INFO - Frame processed in 49.23ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,717 - INFO - Frame processed in 52.28ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,779 - INFO - Frame processed in 48.37ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,848 - INFO - Frame processed in 52.16ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,908 - INFO - Frame processed in 47.53ms, Faces detected: 0, Best name: None
2025-06-25 17:13:56,981 - INFO - Frame processed in 55.44ms, Faces detected: 1, Best name: None
2025-06-25 17:13:57,044 - INFO - Frame processed in 52.67ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,108 - INFO - Frame processed in 51.33ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,172 - INFO - Frame processed in 49.14ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,230 - INFO - Frame processed in 40.74ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,283 - INFO - Frame processed in 42.89ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,349 - INFO - Frame processed in 43.27ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,415 - INFO - Frame processed in 43.22ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,473 - INFO - Frame processed in 35.44ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,525 - INFO - Frame processed in 37.80ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,577 - INFO - Frame processed in 39.60ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,628 - INFO - Frame processed in 40.35ms, Faces detected: 1, Best name: None
2025-06-25 17:13:57,693 - INFO - Frame processed in 41.23ms, Faces detected: 0, Best name: None
2025-06-25 17:13:57,759 - INFO - Frame processed in 42.04ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:57,824 - INFO - Frame processed in 41.36ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:57,892 - INFO - Frame processed in 44.08ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:57,967 - INFO - Frame processed in 52.70ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,073 - INFO - Frame processed in 92.81ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,139 - INFO - Frame processed in 44.63ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,209 - INFO - Frame processed in 49.25ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,270 - INFO - Frame processed in 44.46ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,339 - INFO - Frame processed in 48.74ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,402 - INFO - Frame processed in 44.27ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,468 - INFO - Frame processed in 44.32ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,536 - INFO - Frame processed in 45.17ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,604 - INFO - Frame processed in 48.15ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,664 - INFO - Frame processed in 45.60ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,727 - INFO - Frame processed in 49.48ms, Faces detected: 1, Best name: bhaskar
2025-06-25 17:13:58,794 - INFO - Frame processed in 49.53ms, Faces detected: 1, Best name: bhaskar
